rank,content_id,client_id,position_tier,impressions_90d,ctr,pred_prob,ctr_gap_score,archetype,reason_low_ctr_vs_tier,reason_high_stakes,reason_model_flagged,high_confidence
231,content_89b9e8c09c67,client_19581e27de,striking,621,0.16,0.820604775122485,0.010000000000000009,dual_underperformer,True,False,True,True
232,content_780124207fef,client_19581e27de,page_1,591,0.0,0.8205307458880242,0.24,dual_underperformer,True,False,True,True
233,content_cb50b5a7fbae,client_19581e27de,striking,1074,0.09,0.820419778834769,0.08000000000000002,dual_underperformer,True,False,True,True
234,content_dea1aea72113,client_19581e27de,striking,1074,0.09,0.820356086951573,0.08000000000000002,dual_underperformer,True,False,True,True
235,content_cb308ace4da6,client_19581e27de,striking,1418,0.0,0.8202489407411618,0.17,dual_underperformer,True,False,True,True
236,content_db08f6c70e4b,client_19581e27de,page_1,1139,0.09,0.820119624641837,0.15,dual_underperformer,True,False,True,True
237,content_c2c6d0cacf16,client_19581e27de,top_3,597,0.17,0.8197658065868786,0.03,dual_underperformer,True,False,True,True
238,content_e5fe2f1d01f9,client_19581e27de,striking,1538,0.07,0.8197081506173127,0.1,dual_underperformer,True,False,True,True
239,content_dd3db23ffe5b,client_19581e27de,striking,578,0.35,0.8193573960717436,0.0,engagement_only_underperformer,False,False,True,True
240,content_7dac9a0dfbca,client_19581e27de,striking,1011,0.1,0.8191898739874331,0.07,dual_underperformer,True,False,True,True
241,content_4cf95d140f59,client_19581e27de,striking,1077,0.09,0.8189290060589528,0.08000000000000002,dual_underperformer,True,False,True,True
242,content_3fd7c0318026,client_19581e27de,striking,1278,0.08,0.8189273217637792,0.09000000000000001,ctr_only_underperformer,True,False,True,True
243,content_a49999b2fd16,client_e629fa6598,striking,562,0.18,0.8187969292750544,0.0,engagement_only_underperformer,False,False,True,True
244,content_da0576709a91,client_19581e27de,striking,1987,0.05,0.8186124158621698,0.12000000000000001,dual_underperformer,True,False,True,True
245,content_be518b011476,client_19581e27de,striking,1986,0.05,0.8186124158621698,0.12000000000000001,dual_underperformer,True,False,True,True
246,content_4f35dec82501,client_19581e27de,striking,500,0.2,0.8177645684188606,0.0,engagement_only_underperformer,False,False,True,True
247,content_1885b1d11c26,client_19581e27de,striking,779,0.13,0.8177283060292133,0.04000000000000001,dual_underperformer,True,False,True,True
248,content_5be6e62e52ef,client_19581e27de,page_1,1044,0.0,0.8177165658156197,0.24,dual_underperformer,True,False,True,True
249,content_aefa7ba09b0e,client_19581e27de,striking,977,0.0,0.8177030276755477,0.17,dual_underperformer,True,False,True,True
250,content_6af93c03a005,client_19581e27de,striking,593,0.0,0.8174958493590648,0.17,ctr_only_underperformer,True,False,True,True
251,content_09ededdd60ab,client_19581e27de,striking,1950,0.0,0.8174892800660709,0.17,dual_underperformer,True,False,True,True
252,content_5f6fdca0518c,client_19581e27de,striking,526,0.19,0.8174812988158184,0.0,engagement_only_underperformer,False,False,True,True
253,content_40290c06aac7,client_19581e27de,striking,1276,0.0,0.8174778623519074,0.17,dual_underperformer,True,False,True,True
254,content_dab25eed9d9d,client_19581e27de,striking,1115,0.09,0.8174258907945705,0.08000000000000002,dual_underperformer,True,False,True,True
255,content_8bf9b4915f54,client_19581e27de,page_1,532,0.0,0.8174140170834168,0.24,dual_underperformer,True,False,True,True
256,content_660f74be1add,client_19581e27de,page_1,732,0.0,0.8171761269670486,0.24,dual_underperformer,True,False,True,True
257,content_bcd51724cb59,client_19581e27de,striking,1134,0.0,0.817015875934775,0.17,ctr_only_underperformer,True,False,True,True
258,content_1fd355fd66fa,client_e629fa6598,page_1,515,0.0,0.8169586964603651,0.24,dual_underperformer,True,False,True,True
259,content_d6f4059cde19,client_19581e27de,striking,1258,0.0,0.816838416638559,0.17,dual_underperformer,True,False,True,True
260,content_087d330717b7,client_19581e27de,page_1,607,0.0,0.8166770726296709,0.24,dual_underperformer,True,False,True,True
261,content_54c7578b8445,client_19581e27de,striking,971,0.1,0.8166666544624347,0.07,dual_underperformer,True,False,True,True
262,content_f15ada2be545,client_19581e27de,striking,2042,0.05,0.8166408685497137,0.12000000000000001,ctr_only_underperformer,True,False,True,True
263,content_4808cccc7e40,client_19581e27de,striking,935,0.11,0.8164884842755548,0.06000000000000001,dual_underperformer,True,False,True,True
264,content_f7207417e2c3,client_19581e27de,striking,987,0.0,0.8163046993772967,0.17,dual_underperformer,True,False,True,True
265,content_5352bbcea612,client_19581e27de,page_1,1115,0.0,0.8162094107337239,0.24,dual_underperformer,True,False,True,True
266,content_43817c261990,client_19581e27de,striking,510,0.2,0.8161727023838631,0.0,engagement_only_underperformer,False,False,True,True
267,content_ddc5af8710e4,client_19581e27de,striking,658,0.3,0.8161436591018787,0.0,engagement_only_underperformer,False,False,True,True
268,content_0ec2bbf83f35,client_19581e27de,striking,1550,0.06,0.8159123821974007,0.11000000000000001,dual_underperformer,True,False,True,True
269,content_f7ffb38dda35,client_4ec9599fc2,striking,1197,0.08,0.8157719647855788,0.09000000000000001,dual_underperformer,True,False,True,True
270,content_433a9454796d,client_19581e27de,striking,876,0.0,0.8156522955257465,0.17,dual_underperformer,True,False,True,True
271,content_68f2672b50cd,client_19581e27de,page_1,804,0.12,0.8156434209012923,0.12,dual_underperformer,True,False,True,True
272,content_5bf14c646967,client_19581e27de,striking,2086,0.0,0.815500375056946,0.17,dual_underperformer,True,False,True,True
273,content_631898d68008,client_19581e27de,striking,771,0.13,0.8154132462553825,0.04000000000000001,dual_underperformer,True,False,True,True
274,content_01b06eff5bce,client_19581e27de,striking,1231,0.08,0.8150818385436002,0.09000000000000001,dual_underperformer,True,False,True,True
275,content_73e2c9f3c324,client_19581e27de,page_1,668,0.0,0.8150722704332702,0.24,dual_underperformer,True,False,True,True
276,content_9875187a3afa,client_19581e27de,top_3,1490,0.13,0.8150035774363166,0.07,dual_underperformer,True,False,True,True
277,content_871c3f09e07c,client_19581e27de,striking,810,0.12,0.8149652820152953,0.05000000000000002,dual_underperformer,True,False,True,True
278,content_fa60b7ab4b35,client_19581e27de,striking,1253,0.0,0.8148282655969864,0.17,dual_underperformer,True,False,True,True
279,content_aa6fbeaf8434,client_19581e27de,striking,2644,0.0,0.8147387369184406,0.17,dual_underperformer,True,False,True,True
280,content_a0e2d1759d50,client_19581e27de,striking,2373,0.04,0.8147300766416999,0.13,dual_underperformer,True,False,True,True
281,content_621684b3d3c0,client_19581e27de,striking,599,0.0,0.8146766332568004,0.17,dual_underperformer,True,False,True,True
282,content_df7276b5ac83,client_19581e27de,striking,693,0.0,0.8145094490778815,0.17,ctr_only_underperformer,True,False,True,True
283,content_ac62a2317777,client_19581e27de,top_3,1525,0.13,0.8144411157157209,0.07,dual_underperformer,True,False,True,True
284,content_092d6b6c9401,client_19581e27de,striking,1953,0.05,0.8143573403545336,0.12000000000000001,ctr_only_underperformer,True,False,True,True
285,content_92add00e895d,client_19581e27de,page_1,1119,0.0,0.8138265843544829,0.24,dual_underperformer,True,False,True,True
286,content_956df5cc1838,client_19581e27de,striking,3098,0.0,0.8137991771179383,0.17,dual_underperformer,True,False,True,True
287,content_7bc739e02cff,client_19581e27de,page_1,816,0.12,0.8137521054897843,0.12,dual_underperformer,True,False,True,True
288,content_19dd924fa906,client_19581e27de,page_1,545,0.0,0.8136160417301939,0.24,dual_underperformer,True,False,True,True
289,content_b190c20d600a,client_19581e27de,striking,1847,0.0,0.81339373737607,0.17,dual_underperformer,True,False,True,True
290,content_7abfa949a41b,client_19581e27de,striking,1811,0.06,0.81334779862317,0.11000000000000001,dual_underperformer,True,False,True,True
291,content_102d9bd527e6,client_4ec9599fc2,striking,857,0.0,0.8132840553229453,0.17,ctr_only_underperformer,True,False,True,True
292,content_e717319eaf0f,client_19581e27de,striking,904,0.11,0.8132052158129959,0.06000000000000001,dual_underperformer,True,False,True,True
293,content_a021d315b50a,client_4ec9599fc2,striking,1122,0.09,0.8131523306969339,0.08000000000000002,ctr_only_underperformer,True,False,True,True
294,content_88428f7165e1,client_19581e27de,top_3,613,0.0,0.8130151736882848,0.2,dual_underperformer,True,False,True,True
295,content_adf1c1c00b20,client_19581e27de,page_1,697,0.0,0.8129017005256498,0.24,dual_underperformer,True,False,True,True
296,content_d792bfe9efc7,client_19581e27de,striking,923,0.11,0.8129010079307479,0.06000000000000001,dual_underperformer,True,False,True,True
297,content_9d2b685f5479,client_19581e27de,striking,2174,0.0,0.8128456510724176,0.17,dual_underperformer,True,False,True,True
298,content_dfa4444f899d,client_19581e27de,page_1,750,0.0,0.8127777984936061,0.24,dual_underperformer,True,False,True,True
299,content_04b4c57948a3,client_19581e27de,striking,1812,0.06,0.812636707602045,0.11000000000000001,dual_underperformer,True,False,True,True
300,content_56f4672ab6c4,client_19581e27de,striking,1216,0.08,0.8125027074171305,0.09000000000000001,dual_underperformer,True,False,True,True
301,content_d7deb8952645,client_19581e27de,striking,904,0.11,0.8123346179867409,0.06000000000000001,dual_underperformer,True,False,True,True
302,content_c3f1664fcc97,client_19581e27de,striking,1748,0.0,0.8123272419415082,0.17,dual_underperformer,True,False,True,True
303,content_857cc1296fb2,client_19581e27de,page_1,573,0.0,0.8121492686130427,0.24,dual_underperformer,True,False,True,True
304,content_2770904b10f1,client_19581e27de,striking,1329,0.0,0.8118827427371784,0.17,dual_underperformer,True,False,True,True
305,content_f89e7c1dda00,client_19581e27de,striking,935,0.11,0.8118753477866556,0.06000000000000001,ctr_only_underperformer,True,False,True,True
306,content_f08b09de86c9,client_19581e27de,striking,1729,0.06,0.8118563244165173,0.11000000000000001,dual_underperformer,True,False,True,True
307,content_add21d058429,client_19581e27de,striking,867,0.0,0.8117816449543208,0.17,dual_underperformer,True,False,True,True
308,content_e434e1419da3,client_19581e27de,page_1,1096,0.0,0.8115327334079816,0.24,dual_underperformer,True,False,True,True
309,content_7d5ad3f9feee,client_19581e27de,top_3,1916,0.0,0.8114555397084,0.2,dual_underperformer,True,False,True,True
310,content_2b03109932c9,client_4ec9599fc2,striking,1364,0.0,0.811381156134222,0.17,ctr_only_underperformer,True,False,True,True
311,content_af23fedab888,client_19581e27de,striking,535,0.19,0.8112888501370453,0.0,engagement_only_underperformer,False,False,True,True
312,content_df716328478a,client_19581e27de,page_1,734,0.0,0.8111105845877753,0.24,dual_underperformer,True,False,True,True
313,content_6a1a7601fac9,client_19581e27de,striking,530,0.38,0.8110556006092854,0.0,engagement_only_underperformer,False,False,True,True
314,content_6948111bae6b,client_19581e27de,striking,1199,0.08,0.8109983215513884,0.09000000000000001,dual_underperformer,True,False,True,True
315,content_9d99f5f3f833,client_19581e27de,striking,2250,0.0,0.8106850418151027,0.17,dual_underperformer,True,False,True,True
316,content_62032de289e3,client_19581e27de,page_1,622,0.0,0.8105209269646536,0.24,dual_underperformer,True,False,True,True
317,content_bc5c4dde1ae9,client_19581e27de,striking,1553,0.0,0.8104252035537701,0.17,dual_underperformer,True,False,True,True
318,content_0bda86d99c0b,client_19581e27de,striking,552,0.18,0.8103162281112464,0.0,engagement_only_underperformer,False,False,True,True
319,content_08d0b9837c99,client_19581e27de,striking,2042,0.1,0.8099650857271556,0.07,dual_underperformer,True,False,True,True
320,content_5952b6d60763,client_19581e27de,striking,1392,0.0,0.8097351135033765,0.17,ctr_only_underperformer,True,False,True,True
321,content_92f80d915fe2,client_19581e27de,striking,1379,0.0,0.8095589130418216,0.17,ctr_only_underperformer,True,False,True,True
322,content_4a4af60f2976,client_19581e27de,striking,702,0.14,0.8095584268121896,0.03,dual_underperformer,True,False,True,True
323,content_86186a2b52f3,client_19581e27de,top_3,1001,0.1,0.8095503804204217,0.1,dual_underperformer,True,False,True,True
324,content_6e404419b53e,client_19581e27de,page_1,524,0.0,0.8093896897082188,0.24,dual_underperformer,True,False,True,True
325,content_762ea8686629,client_19581e27de,striking,2494,0.04,0.8092958556903039,0.13,dual_underperformer,True,False,True,True
326,content_09ef50940009,client_19581e27de,striking,1390,0.0,0.8092617414403954,0.17,dual_underperformer,True,False,True,True
327,content_093f50415d7b,client_4ec9599fc2,striking,2475,0.04,0.809249911275307,0.13,dual_underperformer,True,False,True,True
328,content_3094263ab1b5,client_19581e27de,page_1,1055,0.0,0.8090363403225724,0.24,dual_underperformer,True,False,True,True
329,content_4d9960e7326e,client_19581e27de,page_1,529,0.0,0.8090112094195545,0.24,dual_underperformer,True,False,True,True
330,content_e6b5f5d92c9c,client_19581e27de,striking,1705,0.06,0.8088228125404036,0.11000000000000001,dual_underperformer,True,False,True,True
331,content_7adc199a9edb,client_19581e27de,page_1,780,0.13,0.8085867975443584,0.10999999999999999,dual_underperformer,True,False,True,True
332,content_318e52eb40cf,client_19581e27de,page_1,1012,0.0,0.8085798400847517,0.24,dual_underperformer,True,False,True,True
333,content_c1cd03af85b2,client_19581e27de,striking,2325,0.09,0.8085473117104217,0.08000000000000002,dual_underperformer,True,False,True,True
334,content_ec6828e8676b,client_19581e27de,striking,1374,0.07,0.8083096500359216,0.1,dual_underperformer,True,False,True,True
335,content_8676db9c9563,client_19581e27de,page_1,628,0.0,0.8082092726717433,0.24,dual_underperformer,True,False,True,True
336,content_1a5295d1b61a,client_e629fa6598,page_1,609,0.0,0.8081285506829872,0.24,dual_underperformer,True,False,True,True
337,content_1d3fbb37070b,client_19581e27de,page_1,622,0.0,0.8080077474566146,0.24,dual_underperformer,True,False,True,True
338,content_32c88ddfb3b2,client_19581e27de,striking,1687,0.0,0.8079944875982084,0.17,dual_underperformer,True,False,True,True
339,content_6d33ee70165a,client_19581e27de,striking,2526,0.0,0.8079098103569138,0.17,dual_underperformer,True,False,True,True
340,content_4887493a4c16,client_19581e27de,striking,997,0.1,0.8077113296316507,0.07,dual_underperformer,True,False,True,True
341,content_5558a1be8de4,client_4ec9599fc2,striking,561,0.0,0.8076380774201178,0.17,ctr_only_underperformer,True,False,True,True
342,content_a9f0e247861c,client_19581e27de,striking,2217,0.09,0.8075740054881574,0.08000000000000002,dual_underperformer,True,False,True,True
343,content_5bbff6c1408b,client_19581e27de,page_1,516,0.0,0.8075621266809081,0.24,dual_underperformer,True,False,True,True
344,content_2e0b603242cf,client_19581e27de,striking,2207,0.0,0.8075253768201622,0.17,ctr_only_underperformer,True,False,True,True
345,content_8f88c87e2f5d,client_19581e27de,striking,893,0.0,0.8074338388493076,0.17,ctr_only_underperformer,True,False,True,True
346,content_b3a68aa00143,client_19581e27de,striking,1068,0.09,0.8072890237772281,0.08000000000000002,ctr_only_underperformer,True,False,True,True
347,content_bcc20e112358,client_19581e27de,striking,2140,0.05,0.807124594667013,0.12000000000000001,dual_underperformer,True,False,True,True
348,content_a64702530135,client_19581e27de,page_1,1593,0.0,0.8068689600544514,0.24,dual_underperformer,True,False,True,True
349,content_1e07cd29e230,client_19581e27de,striking,1728,0.06,0.8067112515327669,0.11000000000000001,dual_underperformer,True,False,True,True
350,content_c766c0c59246,client_19581e27de,striking,1137,0.18,0.8065123380142066,0.0,engagement_only_underperformer,False,False,True,True
